,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
2392,16327,"đẹp shop , hàng đúng hãng , chức_năng hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp ảnh đẹp , hoàn_hảo lắm , shop giao hàng chất_lượng đúng như quảng_cáo , an_tâm sản_phẩm shop ,",0,0,0,0,1,1,0,0,1
2393,16326,máy đẹp ful chức_năng . mua mấy . ko thất_vọng,0,0,0,0,0,0,0,0,1
2394,16325,"máy oke chỉ_tội hơi pin chút , shop tư_vấn sạc đêm mấy hôm pin hồi , thử . tư_vấn nhiệt_tình trả_lời nhắn .",0,1,0,0,0,-1,0,0,0
2396,16323,"shop giao hàng nhanh_chóng . đóng_gói sản_phẩm cẩn_thận . tư_vấn , hộ trợ nhiệt_tình",0,1,1,0,0,0,0,0,0
2398,16321,"tuyệt , hình_thức chuẩn , ứng_dụng mượt , màn_hình sắc nét , cấu_hình mạnh mạng choi fb , , zalo game , shop , ủng_hộ shop sản shop",0,0,0,1,0,1,0,0,1
2399,16320,sản_phẩm giá tiền . giao hàng cẩn_thận .,0,0,1,0,0,0,0,0,0
2400,16319,"máy đẹp long_lanh . giá_cả , shop thân_thiện nhiệt_tình . nhu_cầu ủng_hộ tiếp . lười chụp ảnh tạm ảnh hoa hướng_dương 🥰 . chúc shop hàng tốt .",1,1,0,0,0,0,0,0,1
2401,16318,4 ngày_nay máy ổn không . shop tư_vấn nhiệt_tình shop tin_cậy,0,1,0,0,0,0,0,0,0
2402,16317,"máy tốt , tiền , shop giao hàng",0,0,1,0,0,0,0,0,0
2405,16314,máy . shop nhiệt_tình lắm . mua tốc chiến hơi tiếc máy không . chip cũ chạy 100 % dis . coi youtube_vậy,0,1,0,-1,0,0,0,0,1
2407,16312,sản_phẩm shop giao đúng đày đủ .,0,0,0,0,0,0,0,1,0
2408,16311,"shop giao hàng uy_tín , chất_lượng sản_phẩm đúng như quảng_cáo , test máy chức_năng cơ_bản ổn , màn_hình cảm_ứng mượt , mạng game lướt web êm_ái , đều như mong_đợi , giá_cả hợp_lý , shop hài_lòng lắm , giới_thiệu shop bạn_bè người_thân ủng_hộ s",0,1,0,1,0,1,0,0,0
2409,16310,"hàng chuẩn , chất_lượng tốt , test đúng hàng hãng , chức_năng ổn_định , shop giao hàng như quảng_cáo , hài_lòng .",0,0,0,1,1,0,0,0,0
2410,16309,sản_phẩm test . sài_ổn tầm giá,0,0,0,0,0,0,0,1,0
2411,16308,máy oke . 👌 shop giao hàng chuẩn 👌 hãng . hãng tốt . ứng_dụng hoạt_động mượt_mà . giá_cả rẻ shop ơn shop 😷 . duyệt 5 máy oke . 👌 shop giao hàng chuẩn 👌 hãng . hãng tốt . ứng_dụng hoạt_động mượt_mà . giá_cả rẻ,-1,1,0,1,1,0,0,0,0
2412,16307,đầu mua hàng shop ưng . shop nhiệt_tình chăm_sóc khách_hàng tốt hàng đẹp chúc shop buôn may đắt . shop,0,1,0,0,0,0,0,0,1
2413,16306,máy xước nhẹ . mạng chậm . pin chưa chưa .,0,0,0,-1,0,0,0,0,-1
2415,16304,ủng_hộ shop 5 ưng_ý sản_phẩm phục_vụ shop . shop tặng kèm móc khoá . ủng_hộ shop,0,1,0,0,0,0,1,0,0
2417,16302,shop uy_tín giao hàng tận_tình phục_vụ khách_hàng chất_lượng bàn ! dịp ủng_hộ tiếp,0,1,1,0,0,0,0,0,0
2418,16301,sản_phẩm mua nha,0,0,0,0,0,0,0,1,0
2419,16300,"chất_lượng máy tốt , 3 cảm_nhận tuyệt pin bọng ổn , cấu_hình mạnh_mẽ , màn_hình đẹp , màu_sắc rực_rỡ như mong_đợi , nghe gọi rõ_ràng , âm_thanh lớn sắt nét , cảm_ứng lướt êm_ái , cấu_hình mạnh mạng lướt web game vô_tư , hoàn_thiện",0,0,0,1,1,1,0,0,0
2420,16299,"máy đẹp , shop đúng hẹn giao hàng , chất_lượng đúng như quảng_cáo , ứng_dụng hoạt_động tốt , màn_hình cảm_ứng nhạy , wifi ổn_định , chụp hình sắc nét , hài_lòng lắm shop , giới_thiệu bạn_bè người_thân ủng_hộ shop , chúc shop đắt ,",0,0,1,1,0,1,0,0,1
2421,16298,"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,0,0,0,0,1
2422,16297,mua shop đơn ổn_định . nhận_xét . điện_thoại không trầy xướt . chiến game ok . máy chạy mượt . không giật lag . chụp hình nét . nghe gọi sóng ful . hài_lòng mua sản_phẩm shop . tặng shop 5 .,0,0,0,1,0,1,0,0,1
2423,16296,"sản_phẩm tốt , máy đẹp , cấu_hình mạnh_mẽ , shop uy_tín giao hàng đúng như quảng_cáo , test ứng_dụng chạy mượt , pin chức_năng đều ổn_định , phong_cách shop chuyên_nghiệp , shop , anh_em mua hàng shop .",0,1,0,1,0,1,0,0,1
2424,16295,"máy ổn , shop .",0,0,0,0,0,0,0,1,0
2425,16294,"máy đẹp 97 % , game mượt , pin 2k7 hơi pin . áp_suất . camera nét , loa . màn phản_quang đóm không ảnh_hưởng .",0,0,0,1,0,-1,0,0,1
2426,16293,4 góc hơi xấu . đóng_gói cẩn_thận . giá tiền . hôm pin . máy trần tặng cục sạc,1,0,1,0,0,0,1,0,-1
2427,16292,"hàng đóng_gói đẹp , chất_lượng tốt , nhân_viên phục_vụ chu_đáo , shop 5 . ủng_hộ shop , sản_phẩm như mong_đợi , cấu_hình mạnh , game lướt web phim chất_lượng tuyệt_vời , giới_thiệu bạn_bè ủng_hộ shop ,",0,1,1,1,0,1,0,0,0
2429,16290,"shop uy_tín lắm nha anh_em , giao hàng đúng hẹn , sản_phẩm chất_lượng đúng như quảng_cáo , test ứng_dụng hoạt_động tốt , pin hình cảm_ứng nhạy , màu_sắc rực_rỡ , giá_cả hợp_lý , hài_lòng , anh_em mua hàng shop ,",1,1,1,1,0,1,0,0,0
2430,16289,"đt ok , tốt tầm giá , màu hồng giao màu đen",0,-1,0,0,0,0,0,0,0
2432,16287,mua điện_thoại ưng_ý pin . mua chưa shop kích_hoạt bảo_hành điện_tử hic xl hinh không,0,-1,0,0,0,1,0,0,0
2433,16286,"sản_phẩm ok , chất_lượng tốt , ủng_hộ nhu_cầu",0,0,0,0,0,0,0,1,0
2434,16285,"tuyệt_vời , máy đẹp mê mê . cấu_hình chụp siêu nét . . màn_hình cảm_ứng nhạy . nghe gọi rõ_ràng . game phim online pin . hài_lòng sản_phẩm . phục_vụ khách_hàng shop",0,1,0,1,0,1,0,0,1
2435,16284,sp oke giao hàng đúng hạn,0,0,1,0,0,0,0,0,0
2436,16283,"hàng hình_thức đẹp thay vỏ , sóng ổn , loa to rõ_ràng ,",0,0,0,0,0,1,0,0,1
2439,16280,"lười chụp không hình_ảnh , chất_lượng sản_phẩm tuyệt_vời tầm tiền , shop phục_vụ tốt , tác vụ cơ_bản ổn tải file đuôi exe , mua cổng otg chuột bàn_phím chuẩn laptop 2 1 : ) ) , < 3",0,1,0,1,0,0,0,0,0
2440,16279,"máy_đẹp , chất_lượng tốt giá_cả hợp_lý , shop uy_tín giao hàng đúng hẹn , chế_độ bảo_hành rõ_ràng , an_tâm sản_phẩm shop",1,1,1,0,0,0,0,0,1
2442,16277,tốt game mua,0,0,0,1,0,0,0,0,0
2443,16276,"máy đẹp , shop giao hàng đúng chuẩn , chức_năng ổn_định , cấu_hình mạnh_mẽ mạng phim , game tuyệt_vời , màn_hình cảm_ứng nhạy , giá_cả hợp_lý , hài_lòng vừa_ý , shop giao hàng đúng như mong_đợi",1,0,1,1,0,1,0,0,1
2444,16275,sản_phẩm đúng mô_tả . giao hàng . đóng_gói sản_phẩm .,0,0,1,0,0,0,0,0,0
2445,16274,sản_phẩm như cứt không treo đầu dê thịt chó sản_phẩm không đúng như ánh ảnh,0,-1,0,0,0,0,0,0,0
2446,16273,"giao hàng , sản_phẩm tốt , ủng_hộ shop dịp",0,0,1,0,0,0,0,0,0
2447,16272,tạm_thời ok . mong shop nhiệt_tình !,0,0,0,0,0,0,0,1,0
2448,16271,"máy ngoại_hình ổn , game mượt , hụt pin 1 chút , nch tầm giá 1tr ngon r",1,0,0,1,0,-1,0,0,1
2449,16270,sản_phẩm_chất_lượng,0,0,0,0,0,0,0,1,0
2450,16269,hài_lòng sản_phẩm 1,0,0,0,0,0,0,0,1,0
2451,16268,load chậm đời cũ mua 2tr năm_ngoái,0,0,0,-1,0,0,0,0,0
2452,16267,sản_phẩm oke hình_ảnh tính_chất họa,0,0,0,0,0,0,0,1,0
2453,16266,oki nhen,0,0,0,0,0,0,0,1,0
2454,16265,máy ổn . 01 lỗi mền,0,0,0,-1,0,0,0,0,0
2457,16262,móp cấn 4 góc,0,0,0,0,0,0,0,0,-1
2458,16261,sản_phẩm 100 % đẹp,0,0,0,0,0,0,0,1,0
2459,16260,"máy đẹp lắm , shop giao hàng đúng hẹn , chất_lượng máy đúng như mô_tả , giá_cả hợp_lý tầm , chức_năng hoạt_động ổn_định , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình đẹp lắm , hài_lòng vừa_ý , ủng_hộ sản_phẩm giá 5 ,",1,0,1,1,0,1,0,0,1
2460,16259,"hài_lòng shop thân_thiện , uy_tín , giao sản_phẩm đúng như mô_tả . hàng nguyên seal , vos 3.0 10 ) . giá rẻ đợt km vsmart ra_mắt joy3 . chúc shop phát_triển kinh_doanh . đắt hàng , đông .",1,1,0,0,1,0,0,0,0
2461,16258,"máy_đẹp , pin trâu a",0,0,0,0,0,1,0,0,1
2462,16257,"máy_đẹp , như máy . tốc_độ hơi chậm xíu đời cũ , màn_hình ful hd sắc nét . sạc pin . chăm_sóc khách_hàng shop tốt , tư_vấn nhiệt_tình , uy_tín . an_tâm nhá .",0,1,0,-1,0,1,0,0,1
2463,16256,"đẹp , máy mới_tinh shop uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ , màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý , giá_cả hợp_lý ủng_hộ mua",1,1,0,1,0,1,0,0,1
2464,16255,hàng hãng . đóng_gói sản_phẩm tuyệt_vời . 100 % chưa kích_hoạt bảo_hành . ủng_hộ shop tiếp,0,0,1,0,1,0,0,0,0
2465,16254,"màu điện_thoại đẹp , . chụp ảnh ổn . bắt nét hơi chậm . tính_năng oke",0,0,0,0,0,1,0,0,1
2467,16252,"mua 2 1 đen , 1 xanh . bình_thường màu đen nóng bừng_bừng tắt . thử pin không pin máy . 3 vứt màu đen hỏng . buồn ! giao_hành gói oke",0,0,0,0,0,-1,0,1,0
2468,16251,"đóng_gói cẩn_thận , máy không một vết xước , oke lười chả chụp ảnh",0,0,1,0,0,0,0,0,1
2470,16579,"hàng đẹp lắm , giao hàng . gấp . tin_tưởng shop máy ốp cường_lực liền so_sánh dòng giá hợp_lý chất_lượng chờ đợt bfd mua shop .",0,0,1,0,0,0,0,0,1
2471,16578,shop rẻ mí shop shop rẻ mí shop shop rẻ mí shop,1,0,0,0,0,0,0,0,0
2472,16577,"sắc hình sướng tuyệt_vời , vừa_ý hài_lòng , shop giao hàng đúng như quảng_cáo , chúc shop ,",0,0,0,1,0,1,0,0,0
2473,16576,hàng đẹp shop nhiệt_tình,0,1,0,0,0,0,0,0,1
2476,16573,máy check 3utool shop đầu_tư_vấn nhiệt_tình hàng coi như xong 3 tư_vấn không chất_lượng máy,0,-1,0,0,0,0,0,0,0
2477,16572,hàng hãng ok . máy dán sẵn miếng dán pcường lực bảo_vệ màn_hình .,0,0,0,0,1,0,1,0,0
2478,16571,"máy đẹp lắm shop , chất_lượng đúng như shop quảng_bá , chức_năng cơ_bản ổn_định , màn_hình , màu_sắc_đẹp , cầm máy sướng lắm , , ủng_hộ shop tiếp đơn hàng , ủng_hộ , an_tâm sản_phẩm shop .",0,0,0,0,0,1,0,0,1
2480,16569,máy oke cực,0,0,0,0,0,0,0,1,0
2481,16568,bóc niêm_phong như hàng ép kính thay màn . dính keo . ko pải đóng ko . máy oke chức_năng,0,0,0,1,-1,0,0,0,0
2482,16567,mua không màn . sạc không 😕,0,0,0,0,0,-1,0,0,0
2483,16566,"hàng ngon . đều ổn_định . mua hàng shop mấy đơn chưa thất_vọng . máy chạy ổn_định . shop uy_tín . yên_tâm đặt_hàng shop . nhiệt_tình , trả_lời nhắn . ok",0,1,0,1,0,0,0,0,0
2485,16564,"mua shop 2 , ngon , chất đồng . tặng ốp sạc cẩn_thận . đóng_gói kỹ_càng , giao hàng . uy_tín",0,0,1,0,0,0,1,0,0
2488,16561,"máy hãng , giá . chuẩn 5",1,0,0,0,1,0,0,0,0
2489,16560,máy lắm ! giá ổn ! giao hàng ! chủ shop tư_vấn nhiệt_tình .,1,1,1,0,0,0,0,0,1
2490,16559,"điện_thoại hồi chiều , test chức_năng đều ổn , bề_ngoài mới_dụng chạy êm , mạnh , vừa_ý , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân bạn_bè ủng_hộ shop , mua hàng shop . bình_chọn 5 * shop",0,0,0,1,0,0,0,0,1
2491,16558,"hàng nguyên seal , check imei chuẩn , mua giá sale hời . shop kích_hoạt bảo_hành điện_tử , hài_lòng .",1,0,0,0,1,0,0,0,0
2492,16557,máy chạy ổn chân sạc chập_chờn không sạc shop đổi máy ko ?,0,0,0,1,0,-1,0,0,0
2493,16556,"máy chạy tốt , hình_thức đẹp gấn như . shop tư_vấn cung_cấp thông_tin chính_xác chuyên_nghiệp . nhu_cầu mua hàng điện_tử ủng_hộ .",0,1,0,0,0,0,0,0,1
2494,16555,shop uy_tín . hàng . máy cấu_hình . game lướt web không chê . đúng hàng samsung shop nhiệt_tình hướng_dẫn . giới_thiệu bạn_bè ủng_hộ 5 .,0,1,0,1,0,1,0,0,0
2495,16554,"chưa , shop hàng nói_chuyện nhã_nhặn , giao hàng , đóng_gói",0,1,1,0,0,0,0,0,0
2496,16553,"giao hàng đúng , đúng mô_tả như shopee , giao hàng , đóng_gói sản_phẩm . máy lỗi mic ng . # nghe jack sạc lỗi , báo shop shop báo c . hàng shop khắc_phục .",0,0,1,0,0,-1,0,0,0
2497,16552,"giá ngon lên_đời điện_thoại , ưng , trải nghiệm nhận_xét : )",1,0,0,0,0,0,0,0,1
2498,16551,"sản_phẩm tốt , tác vụ cơ_bản ổn không chs game như fre fire",0,0,0,1,0,0,0,0,0
2499,16550,sản_phẩm oke,0,0,0,0,0,0,0,1,0
2500,16549,sản_phẩm tốt,0,0,0,0,0,0,0,1,0
2501,16548,"hàng , điện_thoại như hình . máy 99 % . cảm_ứng mượt_mà , màn_hình đẹp . chụp hình căng đét , nghe gọi sóng mạnh . web cày game bao mướt . . giá rẻ giá rẻ ngon lắm . lăn_tăn hốt liền .",1,0,0,1,0,1,0,0,1
2502,16547,"shop gói hàng siêu cẩn_thận , bọc chống sốc chèn xốp xung_quanh , cảm_quan chuẩn tiêu_chí ngon bổ rẻ , chất_lượng chờ time đáng_giá 9 xác đc .",1,0,1,0,0,0,0,0,0
2506,16543,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",0,1,0,0,0,1,0,0,1
2507,16542,"sản_phẩm shop giao như hình shop đăng mô_tả . chất_lượng sản_phẩm ok . máy bóc , , không ứng_dụng tải . mò lắm tải 1 . loa hơi . bàn_phím phím như @ không 😂 oke",0,0,0,0,0,-1,0,0,1
2508,16541,cực thứ2 tâm 🙆 🏼 ‍ ♀ ️,0,0,0,1,0,0,0,0,0
2509,16540,"sản_phẩm tốt , pin năng tốt mẫu_mã đẹp , giá_cả hợp_lý , nhân_viên shop nhiệt_tình vui_vẻ , hài_lòng sản_phẩm phong_cách phục_vụ shop ,",1,1,0,1,0,1,0,0,1
2510,16539,"đẹp đóng_gói cẩn_thận , giá_cả",1,0,1,0,0,0,0,0,1
2511,16538,giao hàng đầy_đủ chúc shop buôn đắt . túi_xách giá tận gốc qtam tường,0,0,1,0,0,0,0,0,0
2512,16537,"hàng chiều , test hàng chất tốt , bề_ngoài 99 % , chức_năng ổn , quay_phim chụp hình lướt web , mượt , pin trâu ... . vừa_ý , shop uy_tín giao hàng đúng như quảng_cáo , mua hàng shop , bình_chọn 5 shop , .",0,1,0,1,0,1,0,0,1
2513,16536,"hoàn_hảo , sản_phẩm_chất_lượng tốt , ứng_dụng oke , màn_hình cảm_ứng nhạy màu_sắc_đẹp , camera chụp hình sắc nét , mạng lướt web , game ổn_định , hài_lòng vừa_ý lắm , shop giao hàng sản_phẩm đúng quảng_cáo , nhân_viên tư_vấn nhiệt_tình , vui_vẻ",0,1,1,1,0,1,0,0,0
2514,16535,"máy đẹp , cầm máy cảm_giác , test chức_năng đều ổn , quay_phim chụp hình sắt nét , pin trâu game lướt web êm lắm , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân bạn_bè ủng_hộ shop , duyệt 5sao",0,0,0,1,0,1,0,0,1
2515,16534,hàng đóng_gói cẩn phẩm ưng_ý như quảng_cáo,0,0,1,0,0,0,0,0,0
2516,16533,sạc ngon,0,0,0,0,0,1,0,0,0
2517,16532,"chuẩn nha anh_em , hàng đúng chức_năng cơ_bản ổn_định , màn_hình siêu nét , cảm_ứng nhạy lướt êm_ru , chất_lượng đỉnh , hài_lòng lắm , shop hàng tâm , chế_độ bảo_hành rõ_ràng , shop cảm_giác an_tâm sản_phẩm , giới_thiệu bạn_bè ủng_hộ",0,1,0,0,1,1,0,0,0
2518,16531,màu xanh dương gửi máy màu hồng ! shop làm_ăn chán,0,-1,0,0,0,0,0,0,0
2519,16530,máy hôm pin hỏng sụt liên lục . nt shop không giải_quyết rõ_ràng . bảo m gửi . fai đổi hàng vòng mấy . m bjo đổi . không hài_lòng,0,-1,0,0,0,-1,0,0,0
2521,16528,"máy đẹp lắm shop , chất_lượng đúng như shop quảng_bá , chức_năng cơ_bản ổn_định , màn_hình , màu_sắc_đẹp , cầm máy sướng lắm , , ủng_hộ shop tiếp đơn hàng , ủng_hộ , an_tâm sản_phẩm shop .",0,0,0,0,0,1,0,0,1
2522,16527,"máy đẹp shop , máy đúng như shop quảng_cáo , chức_năng chạy mượt , cảm_ứng nhạy , chụp hình phim sắt nét , lướt web , game oke , shop giao hàng đúng như shop mô_tả , ủng_hộ shop đơn hàng . shop 5 .",0,0,0,1,0,1,0,0,1
2523,16526,"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop",1,1,0,0,0,1,0,0,1
2524,16525,sp ok . đúng yc mua .,0,0,0,0,0,0,0,1,0
2525,16524,"đồng_tiền bát gạo , máy đẹp , cấu_hình mạnh_mẽ , chức_năng hoạt_động ổn_định , màn_hình đẹp màu_sắc rực_rỡ , shop uy_tín giao hàng đúng như quảng_cáo , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop ,",0,1,0,0,0,1,0,0,1
2526,16523,"hàng hài_lòng . giao hàng , hẹn trễ tận hnay hàng .",0,0,-1,0,0,0,0,0,0
2527,16522,"máy cực_kỳ , chỗ xước nhẹ , màn không tỳ vết , dây sạc , ốp lưng , dán cường_lực đầy_đủ",0,0,0,0,0,1,1,0,-1
2528,16521,oke tội fb phai nguyên thông_báo thoát hắn kg,0,0,0,0,0,0,0,1,0
2529,16249,"máy 99 % , phụ_kiện đều tốt , họp . good .",0,0,0,0,0,0,1,0,1
2530,16248,"máy_đẹp , pin tốt . mua",0,0,0,0,0,1,0,0,1
2532,16246,"máy sạc không pin , nt shop không trả_lời , làm_việc không uy_tín",0,-1,0,0,0,-1,0,1,0
2534,16244,mua 2 shop rât oke máy đẹp pin 84 % ủng_hộ shop,0,0,0,0,0,0,0,0,1
2536,16242,"sản_phẩm tuyệt_vời , chủ shop nhiệt_tình tư_vấn , mua thử .",0,1,0,0,0,0,0,0,0
2537,16241,hàng nguyên tem chưa kích_hoạt . đóng bọc cẩn_thận . nv,0,1,0,0,1,0,0,0,0
2538,16240,giao hàng đóng_gói đẹp . chất_lượng giá tiền,1,0,1,0,0,0,0,0,0
2539,16239,ưng lắm sản_phẩm đẹp như shop lì_xì 5 *,0,1,0,0,0,0,0,0,1
2540,16238,"máy ban_đầu tốt . mún nguyên niêm_phong unlock máy nguyên seal . hàng_xách khả_năng đóng , màng bọc máy bẩn . ksao , máy không trầy_xước lỗi_lầm hình_thức . xiaomi bàn . bền , bền pin lẫn hiệu_năng . ủng_hộ shop tiếp !",0,0,0,0,1,1,0,0,1
2541,16237,"màng đẹp , mua 99 % hơi trầy 1 tí , hộp lịch_sự 😊 , thử ntn",0,0,0,0,0,-1,0,0,-1
2542,16236,"hàng , vỡ mất cường_lực tặng kèm",0,0,0,0,0,0,-1,0,0
2543,16235,giao hàng hơi giao hàng_nhanh,0,0,-1,0,0,0,0,0,0
2544,16234,"chăm_sóc khách_hàng tệ , xong hành . trả_lời vòng_vo . hàng mic thu âm lộ thông_tin không . máy đơ liên chụp ảnh , màn_hình đứng 3 - 10s . tóm mất tiền bực . tệ",0,-1,0,-1,0,-1,0,0,0
2545,16233,bề_ngoài vẻ hơi trầy màn_hình đẹp . ưng_ý sản_phẩm . nhu_cầu đọc sách đáp_ứng đầy_đủ . chờ thời_lượng pin ok .,0,0,0,1,0,0,0,0,-1
2546,16232,"giao hàng siêu , 7 đặt_hàng , chiều 2 hàng . đóng_gói kĩ_càng , bao da tặng kèm cứng_cáp , đẹp . máy trầy nhẹ không mua",0,0,1,0,0,0,1,0,-1
2547,16231,"đóng_gói , giá kh đòi_hỏi , ổn .",0,0,1,0,0,0,0,0,0
2548,16230,"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop .",1,1,1,1,0,1,0,0,1
2549,16229,"màn_hình , ngoại_hình đẹp mở_màn_hình trắng quần trắng hiện mạng khó_chịu , giao hàng , đóng_gói kĩ ! kĩ máy , bước_đầu hơi buồn",0,0,1,0,0,-1,0,0,1
2550,16228,"săn flash sale , hoàn 300k xu , giá hời . giao hàng , đóng_gói cẩn_thận",1,0,1,0,0,0,0,0,0
2552,16226,"shop uy_tín giao hàng đúng hẹn , chất_lượng máy tốt , đúng như shop quảng_cáo , giá_cả hợp_lý , chức_năng máy hoạt_động ổn_định , nhân_viên hàng tâm khách_hàng , chế_độ hậu_mãi rõ_ràng , an_tâm sản_phẩm ủng_hộ shop ,",1,1,1,0,0,1,0,0,0
